170786878974,65.945483883
170786878984,66.17575194
170786878987,66.229381019
170786878989,66.284982738
170786878991,66.303665149
170786878994,66.315640132
170786878996,66.326617319
170786878998,66.336792559
170786879001,66.34698804
170786879004,66.357046041
170786879008,66.366897042
170786879019,66.67192084
170786879021,66.723515133
170786879024,66.783237141
170786879026,66.795035141
170786879028,66.80363707
170786879031,66.814772184
170786879033,66.823520537
170786879035,66.831713038
170786879038,66.839623258
170786879041,66.847904318
170786879053,67.145134782
170786879055,67.203276079
170786879058,67.256455864
170786879060,67.271835028
170786879062,67.281989139
170786879064,67.291031309
170786879066,67.298301957
170786879069,67.307089863
170786879071,67.316188732
170786879074,67.323421231
170786879082,67.491046473
170786879085,67.539524587
170786879087,67.592799278
170786879089,67.607493836
170786879092,67.618533286
170786879094,67.627745896
170786879098,67.634749545
170786879101,67.641566322
170786879104,67.648529991
170786879108,67.655357656
170786879115,67.868364208
170786879118,67.927705373
170786879120,67.998846779
170786879122,68.034242554
170786879125,68.043980184
170786879128,68.053190515
170786879131,68.059973369
170786879134,68.066648853
170786879138,68.073415537
170786879141,68.080110572
170786879150,68.317907705
170786879153,68.397434442
170786879155,68.463950292
170786879158,68.474323592
170786879160,68.481816443
170786879162,68.489657331
170786879164,68.49975702
170786879168,68.509134223
170786879171,68.51848806
170786879174,68.52782808
170786879182,68.755476702
170786879186,68.857400863
170786879188,68.919184471
170786879190,68.92852451
170786879192,68.937667047
170786879194,68.949313361
170786879198,68.959058139
170786879201,68.968990547
170786879204,68.978947935
170786879208,68.988772989
170786879216,69.210148067
170786879218,69.273083925
170786879220,69.331231835
170786879222,69.359642245
170786879224,69.371321338
170786879228,69.382745767
170786879231,69.393844729
170786879234,69.403722079
170786879238,69.413829024
170786879241,69.423677208
170786879249,69.649491485
170786879252,69.721531321
170786879255,69.799885213
170786879257,69.810116935
170786879259,69.820812176
170786879261,69.831290475
170786879264,69.841743384
170786879268,69.851673122
170786879271,69.861649527
170786879274,69.871559511
170786879282,70.087963289
170786879284,70.15008299
170786879287,70.217059783
170786879289,70.240459837
170786879291,70.250909373
170786879294,70.262278726
170786879298,70.273214653
170786879301,70.283142169
170786879304,70.293264242
170786879308,70.303103519
170786879315,70.516985272
170786879318,70.570121423
170786879320,70.630888693
170786879322,70.657934973
170786879324,70.66952457
170786879328,70.680515289
170786879331,70.690481773
170786879334,70.700600012
170786879338,70.710451786
170786879341,70.720416581
170786879349,70.914227321
170786879352,70.976567849
170786879354,71.044619054
170786879357,71.070999106
170786879359,71.081643661
170786879361,71.091532531
170786879364,71.100049344
170786879368,71.106695618
170786879371,71.113544486
170786879374,71.120273912
170786879382,71.327253575
170786879385,71.38812385
170786879387,71.452953491
170786879389,71.476460345
170786879391,71.488727569
170786879394,71.499556754
170786879398,71.509451571
170786879401,71.519382424
170786879404,71.529417425
170786879408,71.539362202
170786879416,71.747361175
170786879418,71.794482712
170786879420,71.85455442
170786879422,71.875956074
170786879425,71.886194409
170786879428,71.89538932
170786879431,71.905127099
170786879434,71.91452156
170786879438,71.924231151
170786879441,71.933805188
170786879449,72.137888283
170786879451,72.188354859
170786879453,72.243387121
170786879455,72.285860687
170786879458,72.297235408
170786879461,72.307051947
170786879464,72.31376315
170786879468,72.322090242
170786879471,72.332253004
170786879474,72.340682874
170786879482,72.545312783
170786879484,72.597634251
170786879486,72.659470211
170786879488,72.713065826
170786879491,72.723069771
170786879494,72.732161174
170786879498,72.742553248
170786879501,72.751619935
170786879504,72.760999269
170786879508,72.770143588
170786879515,72.980273402
170786879518,73.051844489
170786879521,73.115226285
170786879524,73.125649895
170786879527,73.137327488
170786879529,73.147519822
170786879531,73.15827373
170786879534,73.168460822
170786879538,73.180705918
170786879541,73.189279159
170786879545,73.213675328
170786879548,73.223769642
170786879551,73.233733326
170786879554,73.244339661
170786879558,73.251134292
170786879561,73.257840105
170786879564,73.264725807
170786879568,73.271457179
170786879571,73.278298827
170786879575,73.285066403
170786879579,73.309300051
170786879581,73.318064725
170786879585,73.328447669
170786879588,73.339958208
170786879591,73.348727412
170786879595,73.356923466
170786879598,73.365544616
170786879601,73.37220969
170786879605,73.379161895
170786879608,73.385925673
170786879616,73.593091523
170786879618,73.646283687
170786879621,73.712532074
170786879623,73.735486704
170786879625,73.744570626
170786879628,73.754711792
170786879631,73.762196365
170786879635,73.769034088
170786879638,73.775963681
170786879641,73.782805718
170786879649,73.981149199
170786879651,74.045866597
170786879654,74.107869542
170786879656,74.144393282
170786879658,74.155980059
170786879661,74.167253225
170786879665,74.176246616
170786879668,74.185121873
170786879671,74.194275704
170786879675,74.202998002
170786879684,74.455816113
170786879687,74.519462875
170786879689,74.584289235
170786879691,74.606593307
170786879693,74.617765472
170786879695,74.625535155
170786879698,74.63338386
170786879701,74.640048084
170786879705,74.646892861
170786879708,74.653625174
170786879716,74.877723709
170786879718,74.94690054
170786879721,75.006968845
170786879723,75.027575365
170786879725,75.035293679
170786879728,75.042242735
170786879731,75.049616901
170786879735,75.056346049
170786879738,75.06369979
170786879741,75.070361625
170786879749,75.276053777
170786879751,75.332982328
170786879753,75.398922166
170786879756,75.429893426
170786879758,75.441288444
170786879761,75.451050053
170786879765,75.461158181
170786879768,75.471071273
170786879771,75.481153588
170786879775,75.49124759
170786879783,75.712742835
170786879785,75.777989037
170786879787,75.844613407
170786879789,75.870811906
170786879792,75.880626608
170786879795,75.890708907
170786879798,75.898576388
170786879801,75.906588334
170786879805,75.916059184
170786879808,75.92539909
170786879812,75.952005646
170786879815,75.961982627
170786879818,75.97167563
170786879821,75.982715835
170786879825,75.99283204
170786879828,76.000599968
170786879832,76.008615393
170786879835,76.016381836
170786879838,76.023724482
170786879842,76.030917072
170786879846,76.056680387
170786879848,76.067091035
170786879852,76.079084533
170786879855,76.08879312
170786879858,76.098300637
170786879862,76.106473991
170786879865,76.113866491
170786879868,76.121109567
170786879872,76.128491731
170786879875,76.135230786
170786879879,76.159800808
170786879882,76.169640068
170786879885,76.180114625
170786879888,76.190164218
170786879892,76.198576145
170786879895,76.205289941
170786879898,76.212189941
170786879902,76.218983555
170786879905,76.225882223
170786879908,76.234067627
170786879918,76.465421789
170786879920,76.521743673
170786879923,76.601433529
170786879925,76.624718032
170786879927,76.634273422
170786879929,76.640984741
170786879932,76.649585721
170786879935,76.656257998
170786879938,76.663116925
170786879942,76.669836725
170786879950,76.881159064
170786879952,76.939704025
170786879954,77.008112612
170786879957,77.031220503
170786879959,77.041087912
170786879962,77.049232005
170786879965,77.05607993
170786879968,77.062814391
170786879972,77.069668078
170786879975,77.077322134
170786879983,77.306967326
170786879986,77.391435572
170786879989,77.4604632
170786879991,77.470495238
170786879994,77.480629625
170786879996,77.488305199
170786879998,77.496177309
170786880002,77.502766938
170786880005,77.511122754
170786880008,77.519616254
170786880017,77.756189259
170786880020,77.841047419
170786880022,77.898223552
170786880024,77.908669295
170786880026,77.917895226
170786880028,77.925429983
170786880032,77.935487205
170786880035,77.943331703
170786880038,77.950699905
170786880042,77.957952167
170786880049,78.167969794
170786880052,78.238320958
170786880054,78.299068511
170786880056,78.323783732
170786880058,78.332998081
170786880062,78.340843729
170786880065,78.34897025
170786880068,78.358230309
170786880072,78.367644308
170786880075,78.376950438
170786880082,78.584727027
170786880084,78.639711817
170786880087,78.701042267
170786880089,78.737752558
170786880092,78.746547132
170786880095,78.75574463
170786880098,78.765749314
170786880102,78.77488146
170786880105,78.784362514
170786880108,78.793560476
170786880122,79.150119834
170786880124,79.210875718
170786880127,79.273543477
170786880129,79.282801848
170786880131,79.290815866
170786880133,79.299421329
170786880136,79.307592532
170786880138,79.314237105
170786880140,79.32104307
170786880142,79.328938181
170786880151,79.504090365
170786880153,79.548531071
170786880155,79.593264365
170786880158,79.60858983
170786880160,79.616269351
170786880162,79.623716385
170786880165,79.630368534
170786880169,79.637106478
170786880172,79.643911682
170786880175,79.650647812
170786880184,79.835365107
170786880186,79.898650738
170786880189,79.943923314
170786880192,79.953304498
170786880194,79.960923977
170786880196,79.970298607
170786880198,79.978282459
170786880202,79.985397905
170786880205,79.99282085
170786880208,80.000096314
170786880218,80.240628166
170786880220,80.28333972
170786880222,80.33082955
170786880225,80.362472996
170786880227,80.373240162
170786880229,80.38407009
170786880232,80.392922979
170786880235,80.399735091
170786880239,80.406737643
170786880242,80.414111438
170786880254,80.741489677
170786880258,80.819160328
170786880260,80.86972319
170786880262,80.880022337
170786880265,80.891024724
170786880267,80.901766928
170786880269,80.911997408
170786880271,80.920682207
170786880273,80.927378318
170786880275,80.934078652
170786880283,81.090116561
170786880285,81.137283873
170786880287,81.182289466
170786880289,81.21574269
170786880292,81.226011096
170786880295,81.234969854
170786880299,81.241873373
170786880302,81.255191859
170786880305,81.267826915
170786880309,81.277863616
170786880318,81.521538936
170786880322,81.64593874
170786880325,81.663123997
170786880328,81.68072772
170786880330,81.695398518
170786880332,81.710644797
170786880334,81.722896039
170786880337,81.735508651
170786880339,81.746041114
170786880342,81.756552485
170786880349,81.974408956
170786880356,82.050257566
170786880359,82.06242112
170786880361,82.075694805
170786880364,82.089158989
170786880366,82.103773135
170786880369,82.117065953
170786880371,82.129653928
170786880374,82.142572743
170786880377,82.158551746
170786880386,82.385071248
170786880388,82.451892404
170786880391,82.527440904
170786880394,82.540397129
170786880396,82.550563871
170786880398,82.558924464
170786880400,82.568191558
170786880402,82.579161762
170786880405,82.590968278
170786880408,82.604867741
170786880417,82.821766716
170786880421,82.918428987
170786880424,82.96756057
170786880426,82.983354276
170786880429,82.993828628
170786880431,83.001585311
170786880433,83.012026257
170786880435,83.02125959
170786880439,83.030061221
170786880442,83.038161495
170786880451,83.280610178
170786880454,83.351853982
170786880456,83.411821258
170786880459,83.424573907
170786880461,83.435619129
170786880463,83.446995241
170786880465,83.458672388
170786880469,83.469578166
170786880472,83.478075758
170786880475,83.491646445
170786880485,83.73846374
170786880487,83.809748683
170786880490,83.880092439
170786880492,83.892851399
170786880495,83.904125863
170786880497,83.916467514
170786880499,83.925611257
170786880502,83.93355668
170786880505,83.941881679
170786880509,83.951061753
170786880517,84.179942192
170786880519,84.248828855
170786880522,84.318419078
170786880524,84.331316723
170786880526,84.341273443
170786880529,84.351516332
170786880532,84.361116537
170786880535,84.368755669
170786880539,84.37723028
170786880542,84.385472748
170786880551,84.652050033
170786880554,84.724615653
170786880556,84.77273726
170786880558,84.785785874
170786880561,84.798070042
170786880563,84.81059732
170786880565,84.821362025
170786880568,84.831645802
170786880572,84.841871876
170786880575,84.852533303
170786880583,85.078525084
170786880587,85.193954474
170786880590,85.234358939
170786880592,85.246438625
170786880594,85.256753734
170786880596,85.265455016
170786880599,85.275424367
170786880602,85.284473071
170786880605,85.294205684
170786880609,85.300931332
170786880617,85.523713672
170786880620,85.600557965
170786880622,85.66058241
170786880624,85.675155819
170786880626,85.685526133
170786880629,85.693660504
170786880632,85.700822003
170786880635,85.711733539
170786880638,85.72284502
170786880642,85.734031298
170786880650,85.962108499
170786880653,86.051452037
170786880656,86.108631852
170786880658,86.120991707
170786880660,86.132530152
170786880663,86.143752373
170786880665,86.154739225
170786880669,86.165880132
170786880672,86.175064927
170786880675,86.183176204
170786880684,86.418882808
170786880687,86.486598474
170786880690,86.558383851
170786880692,86.570768702
170786880694,86.583375367
170786880696,86.594254312
170786880698,86.604311424
170786880702,86.615223442
170786880705,86.626405421
170786880708,86.637018032
170786880716,86.850971436
170786880719,86.918151793
170786880721,86.976393595
170786880723,87.005186981
170786880725,87.016154182
170786880728,87.027548814
170786880732,87.038212815
170786880735,87.048455407
170786880739,87.060377446
170786880742,87.074775406
170786880751,87.314001692
170786880754,87.413923459
170786880757,87.443905605
170786880759,87.460750471
170786880762,87.472834412
170786880764,87.487296208
170786880766,87.499925652
170786880768,87.513319056
170786880772,87.52628972
170786880775,87.54061709
170786880784,87.776048694
170786880787,87.856882597
170786880789,87.907393417
170786880791,87.920345234
170786880794,87.933351177
170786880796,87.943318068
170786880798,87.954642202
170786880802,87.964871478
170786880805,87.975739848
170786880808,87.986020365
170786880816,88.202579447
170786880819,88.27478059
170786880821,88.336115037
170786880824,88.350908463
170786880826,88.360750019
170786880829,88.371469058
170786880832,88.380769851
170786880835,88.388627778
170786880839,88.398006849
170786880842,88.407063053
170786880850,88.617419904
170786880853,88.674893794
170786880855,88.732335791
170786880858,88.76104616
170786880860,88.775441436
170786880862,88.785452308
170786880865,88.795131346
170786880869,88.80623929
170786880872,88.817339527
170786880875,88.82685434
170786880883,89.053149727
170786880887,89.148491215
170786880889,89.207471117
170786880892,89.219232581
170786880894,89.230949191
170786880896,89.24011319
170786880899,89.25030073
170786880902,89.260005398
170786880905,89.268939804
170786880909,89.277691785
170786880919,89.545549242
